-4.0050000e+00,-1.6499283e+00,6.5137230e-01,1.1325223e+01,5.9725839e+00,7.5219681e+00,-1.8608589e+00
-3.4812889e+00,-2.5727807e+00,-1.4511914e+00,8.8700804e+00,6.5442089e+00,7.7095079e+00,-9.7093736e-01
-9.8998966e-01,-1.1518250e+00,1.4016760e+00,8.4513003e+00,2.0088552e+00,2.7481646e+00,-1.4473311e+00
3.8645699e-01,1.9372560e-01,-1.2138055e-01,1.3896635e+00,1.0111860e+00,6.8561518e-01,-1.4220620e+00
6.0737918e-02,1.2157932e+00,-8.5408175e-02,-6.3413325e+00,-2.5893588e+00,-2.9056361e+00,1.8353895e+00
3.4163153e+00,8.1451526e-01,-1.1523170e+00,-9.4948463e+00,-3.9440570e+00,-4.8088022e+00,1.4824886e+00
2.5572662e+00,1.8221700e-01,-3.8227593e+00,-1.4939430e+01,-3.5137056e+00,-4.6148016e+00,3.8969742e+00
3.4995436e+00,1.7688035e+00,-1.3942841e+00,-1.1188056e+01,-5.1309216e+00,-7.2735190e+00,1.5738129e+00
1.9855997e+00,1.5644089e+00,-2.1003885e+00,-8.3989731e+00,-3.3881810e+00,-6.2516816e+00,1.1338141e+00
1.7597867e+00,1.6746439e+00,-8.9399299e-01,-3.8081338e-01,-2.0107625e+00,-5.8655376e+00,-1.6699418e+00
6.8442880e-01,3.3085229e-01,1.9239821e-01,7.7781768e+00,-1.2275629e+00,-5.1252895e+00,-2.0514344e+00
-7.8911999e-01,-9.2116938e-01,-2.1433949e+00,1.1710044e+01,2.8570877e+00,-1.8251484e+00,-3.0930362e+00
-2.8539200e+00,-1.1420342e+00,-2.7239603e+00,1.3508624e+01,4.1984705e+00,-8.5512542e-01,-2.6400268e+00
-1.0925886e+00,-2.1476305e+00,-2.5075100e+00,1.6103557e+01,3.6917207e+00,-1.4502709e+00,-3.2057513e+00
-2.7714164e+00,-7.2908110e-01,-3.8718231e+00,9.8302635e+00,3.6689222e+00,-2.0731119e+00,-1.8682175e+00
2.3908950e-01,1.5575311e-01,-2.8522807e+00,7.1971897e+00,8.0851761e-01,-5.2620834e+00,-2.5712280e+00
6.3634322e-01,1.7766772e+00,-1.7762280e+00,5.3798691e-01,-3.0412229e+00,-9.0106121e+00,-5.8169666e-01
2.7244365e+00,1.6647229e+00,-2.9019876e+00,-5.3657474e+00,-4.6367580e+00,-1.0531795e+01,5.0048674e-01
4.1109916e+00,2.8403169e+00,-3.4024211e+00,-9.4167636e+00,-5.2490818e+00,-1.1742421e+01,-3.0706224e-01
3.9964569e+00,1.6118827e+00,-4.9073889e+00,-1.1820243e+01,-4.9751415e+00,-1.0977409e+01,1.5053335e+00
3.9604827e+00,1.4475227e+00,-4.2548117e+00,-8.8333563e+00,-4.6279933e+00,-1.0637884e+01,7.3403548e-01
1.6888576e+00,1.5473483e+00,-3.7767615e+00,-5.0377567e+00,-3.0736654e+00,-9.1309117e+00,3.5839417e-01
6.6453386e-01,1.8669450e-01,-2.7474999e+00,2.4679151e+00,-1.7400756e+00,-7.3207796e+00,-2.0439889e-01
-8.5511768e-01,-7.1153058e-01,-4.1125539e+00,7.4371942e+00,2.4396344e+00,-3.4369398e+00,-1.9105376e+00
-1.7724406e+00,-6.8562124e-01,-2.7528471e+00,1.3071601e+01,3.4959281e+00,-2.3183269e+00,-3.3500995e+00
-1.1911220e+00,-9.3789848e-01,-1.5011377e+00,1.6844306e+01,3.5127783e+00,-1.9992266e+00,-4.4790147e+00
-3.3978350e+00,-5.0700721e-01,-3.0417657e+00,1.1667555e+01,4.4833595e+00,-6.9587463e-01,-2.6114438e+00
-1.1298587e-02,2.2099627e-01,-9.5368593e-01,1.1274039e+01,1.7263348e+00,-3.1398516e+00,-4.0600082e+00
-5.3932642e-02,5.9605453e-01,-7.7658253e-01,3.7688031e+00,-1.1693527e+00,-4.8913950e+00,-8.1421524e-01
2.8136776e+00,1.9916793e+00,3.3246061e-01,-8.6073613e-01,-3.7951181e+00,-7.3222386e+00,-1.5826794e+00
3.1793665e+00,2.7753423e+00,2.8597901e-01,-7.3742439e+00,-5.5959780e+00,-8.4430537e+00,5.5669035e-02
4.0242839e+00,1.2490292e+00,-7.9609685e-01,-1.0885275e+01,-6.1007308e+00,-7.6724611e+00,2.2287721e+00
3.8412583e+00,2.5904039e+00,-9.4841025e-02,-1.0757405e+01,-5.4325488e+00,-7.1525054e+00,5.3456191e-01
2.2779547e+00,1.4919802e+00,1.5676182e-01,-8.2194657e+00,-4.4476065e+00,-5.1369632e+00,1.5499503e+00
1.0697865e+00,1.8787639e+00,8.5460683e-01,-2.5780276e+00,-1.7140723e+00,-2.5532704e+00,-1.0440647e+00
-5.7296972e-01,-1.7592751e+00,-3.4749498e-01,2.8964313e+00,1.0626604e+00,1.8925045e+00,8.6774039e-01
-1.6294771e+00,-2.9320502e+00,4.2561085e-02,8.8716727e+00,3.3134379e+00,4.7733001e+00,-1.7206068e-02
-2.7259823e+00,-3.2362654e+00,-3.2769829e-01,1.1477272e+01,5.7332746e+00,7.4370738e+00,-1.0124351e+00
-3.0583361e+00,-1.5143940e+00,1.4512047e+00,1.2536802e+01,5.5150609e+00,7.1452757e+00,-2.7169851e+00
-3.5616526e+00,-4.6802102e-01,2.9480614e+00,9.5410265e+00,3.3826171e+00,5.7806486e+00,-1.4431730e+00
-2.3345109e+00,-2.0102797e+00,6.1345529e-01,2.6630816e+00,3.0914580e+00,6.6748673e+00,1.2130065e+00
-8.1805130e-01,-2.2899103e-01,2.0301276e+00,-3.0790699e+00,-4.1490586e-02,3.9174540e+00,1.5812720e+00
2.1864438e+00,2.8610863e-01,3.0933158e+00,-7.0283788e+00,-2.9521187e+00,1.5971225e+00,1.6232588e+00
3.1320301e+00,-7.1921033e-01,2.3124278e-01,-1.3643157e+01,-2.0618343e+00,3.0624658e+00,3.1652498e+00
1.4594508e+00,1.0817609e+00,1.4950338e+00,-1.6619767e+01,-3.3723791e+00,1.9705654e+00,4.0005375e+00
2.0819166e+00,6.8769360e-01,2.1035777e+00,-1.3576276e+01,-2.8350382e+00,2.7445249e+00,2.8723852e+00
-1.1496576e+00,1.4794709e-01,2.2608159e+00,-1.1269175e+01,-1.5778429e+00,4.6505500e+00,4.3927234e+00
-4.1512882e-01,-2.7773416e+00,1.0454427e+00,-3.6826221e+00,1.8732771e+00,8.5146157e+00,2.9520415e+00
-1.5554860e+00,-2.6643959e+00,3.0997446e+00,4.3124704e+00,2.9454843e+00,9.5025534e+00,9.6805904e-01
-3.6533379e+00,-2.2360952e+00,3.2070281e+00,8.1173876e+00,5.2611506e+00,1.1409602e+01,-3.1880298e-01
-4.3759903e+00,-2.4396834e+00,3.6019163e+00,1.0509816e+01,5.7942362e+00,1.2019077e+01,-5.1975941e-01
-4.8146214e+00,-2.0641912e+00,2.5556078e+00,8.1462545e+00,6.5604530e+00,1.2501210e+01,-4.4169585e-01
-2.9598929e+00,-3.2819046e+00,1.1973609e+00,4.5472170e+00,5.7228751e+00,1.2098624e+01,9.2114120e-01
-1.0993052e+00,-1.2598154e+00,3.1781161e+00,6.0458159e-01,1.9231242e+00,8.0233097e+00,7.3292190e-01
-4.8257383e-01,-2.9561656e+00,1.3050768e+00,-7.5925411e+00,-5.6294359e-01,6.7272364e+00,5.6100098e+00
2.5228538e+00,-9.2879879e-01,2.1491862e+00,-1.0746319e+01,-2.6112458e+00,3.6529328e+00,3.3827884e+00
2.7305880e+00,-3.0034435e-01,2.5820956e+00,-1.3866313e+01,-4.6593711e+00,1.5552327e+00,4.5811915e+00
1.3532765e+00,1.8280492e+00,2.9151548e+00,-1.5131164e+01,-4.5075668e+00,5.9954829e-01,3.5850675e+00
2.3185557e+00,1.3929487e+00,3.4299643e+00,-9.7154942e+00,-3.7043482e+00,7.6948504e-01,1.5042038e+00
-1.9754970e+00,-3.0053515e-01,2.8767604e-01,-9.2638328e+00,7.9551797e-02,4.5070466e+00,3.9839514e+00
-1.2916415e-01,-1.1625207e+00,1.9987323e+00,2.1472622e+00,1.3487850e+00,4.9232594e+00,-8.2332627e-02
-4.2037181e+00,-1.0120478e+00,8.8502443e-01,4.6742778e+00,4.2246052e+00,7.0494815e+00,3.2682067e-01
-3.1235262e+00,-3.0120826e+00,8.7204376e-02,1.0503188e+01,5.8994002e+00,8.3824735e+00,-8.2262563e-01
-2.8110197e+00,-2.2462026e+00,1.3391385e+00,1.3149454e+01,5.0481117e+00,6.7603962e+00,-2.0119529e+00
-1.9019943e+00,-6.3797806e-01,1.7321268e+00,1.1726385e+01,4.0702050e+00,4.6173227e+00,-3.3831439e+00
-1.3695113e+00,-6.2147839e-02,7.6033983e-01,5.8899122e+00,2.4159417e+00,2.5207076e+00,-1.8910269e+00
-6.9321314e-01,1.0567964e+00,2.9053769e-01,-1.2207593e+00,-2.2468303e-01,-5.5773325e-01,-1.6280684e-01
2.0823393e+00,-5.1325868e-02,-1.4074762e+00,-6.6875048e+00,-2.1160902e+00,-2.4403540e+00,1.5344788e+00
2.9849048e+00,1.4363560e-01,-3.6599975e+00,-1.2695075e+01,-2.2605783e+00,-3.3015918e+00,2.3223956e+00
4.0004852e+00,1.6302767e+00,-7.8430855e-01,-1.1454205e+01,-5.7941544e+00,-7.3343214e+00,1.8127076e+00
3.4321334e+00,3.2707504e+00,-1.1632794e-01,-9.7039352e+00,-5.4593697e+00,-8.3120576e+00,-1.2485095e-01
3.5856943e+00,1.4230385e-01,-2.0847311e+00,-5.0371964e+00,-3.2196808e+00,-5.9093641e+00,5.2127128e-01
9.3725709e-01,2.1115412e+00,2.4044486e-01,1.5017404e+00,-2.5503958e+00,-6.4732390e+00,-1.7065419e+00
2.3338166e-01,-6.2815441e-01,-1.8709123e+00,7.6603723e+00,1.0570322e+00,-3.0492779e+00,-2.0384468e+00
-3.9254681e+00,-8.1078486e-02,-2.1863448e+00,9.7201570e+00,2.9129484e+00,-1.7556030e+00,-1.2675216e+00
-3.4629742e+00,2.6471853e-01,-1.4294272e+00,1.4145443e+01,3.5180782e+00,-1.9797628e+00,-3.4346007e+00
-3.4941714e+00,-1.5143419e+00,-4.4334745e+00,1.1668795e+01,5.1965377e+00,-2.7357074e-01,-1.9063706e+00
-2.2887247e+00,-2.9801909e-01,-5.5201902e+00,7.6932491e+00,5.2819328e+00,-1.1754881e+00,-3.0519148e+00
-3.9445885e-01,5.8653946e-01,-4.7078342e+00,3.3262261e+00,2.1058793e+00,-4.3976801e+00,-2.3365993e+00
1.7701982e+00,2.0959392e+00,-2.0539280e+00,-3.8068373e-01,-3.0410317e+00,-9.3474187e+00,-1.4805685e+00
3.5415783e+00,9.5029632e-01,-4.6714155e+00,-7.2006623e+00,-3.4922225e+00,-9.4948527e+00,4.6560742e-01
5.3709199e+00,1.6608861e+00,-3.2746966e+00,-8.5052162e+00,-6.0229904e+00,-1.2011617e+01,2.4489850e-01
3.3421226e+00,1.3750149e+00,-4.3706744e+00,-1.1751296e+01,-5.8048197e+00,-1.1388687e+01,2.6813737e+00
3.1762400e+00,3.6252629e+00,-2.8421008e+00,-7.8189516e+00,-4.6270413e+00,-1.1465688e+01,-1.2332057e+00
1.4647136e+00,-7.1027267e-01,-5.8026294e+00,-4.8218639e+00,-1.4477880e+00,-6.8738762e+00,1.8570944e+00
-3.4315133e-01,8.9761713e-01,-3.5936366e+00,2.4594845e+00,2.0058544e-01,-5.9939377e+00,-1.3611063e+00
-3.1175565e-01,-1.0443868e+00,-3.0394226e+00,1.0373186e+01,1.9621841e+00,-3.7037142e+00,-2.4226629e+00
-2.3553100e+00,-3.4362453e-02,-1.3348173e+00,1.4332228e+01,2.5879047e+00,-3.1335222e+00,-3.4072206e+00
-9.5261408e-01,-9.4807435e-01,-1.1441108e+00,1.7313525e+01,3.2573726e+00,-2.1426756e+00,-4.6092928e+00
-1.5665018e+00,-1.2610961e+00,-2.0845176e+00,1.3431358e+01,3.2062364e+00,-1.5160374e+00,-2.8313999e+00
-3.6113659e-01,-5.9208579e-01,-2.4135986e+00,8.3301466e+00,2.1544535e+00,-2.2748022e+00,-2.4658475e+00
1.5878016e+00,5.9424928e-01,-1.0989941e+00,3.2371343e+00,-1.0361525e+00,-4.9184323e+00,-1.9177812e+00
3.9383078e-01,8.4207740e-01,-3.9224607e+00,-8.1235775e+00,-1.1201119e+00,-4.2629395e+00,1.6193413e+00
3.7997829e+00,2.0369921e+00,-1.8160275e+00,-9.4684142e+00,-3.8823027e+00,-6.7882312e+00,-8.3060130e-02
3.5766618e+00,2.2687961e+00,-3.6383734e-01,-1.1515997e+01,-6.1076133e+00,-7.9154268e+00,1.6500728e+00
3.2498043e+00,1.2478121e-02,-2.6011388e+00,-1.2303331e+01,-3.9456481e+00,-4.6770549e+00,3.1565898e+00
2.3496719e+00,2.2679029e-01,-3.9892424e-01,-7.0764704e+00,-3.8078661e+00,-3.9931645e+00,2.1455356e+00
6.3682219e-01,-4.8063457e-01,-1.3378912e+00,-2.6250933e+00,1.2965110e-01,5.3970685e-02,6.4684599e-01
-1.1134745e+00,-1.0680466e+00,-9.5268162e-01,3.4047872e+00,2.9180942e+00,3.1842202e+00,-6.8294885e-01
-2.5609993e+00,-1.0627560e+00,1.9070595e+00,1.0275333e+01,2.7781879e+00,3.8215129e+00,-1.3478708e+00
-5.3133785e+00,-2.8565202e+00,-1.0953000e+00,8.6743305e+00,6.3786106e+00,8.3085714e+00,7.6341268e-01
-3.5867211e+00,-1.6286617e+00,1.3691051e+00,1.1490444e+01,5.3114176e+00,7.2682969e+00,-1.8393020e+00
-2.2470037e+00,-1.9785128e+00,2.1701591e+00,9.2095631e+00,3.3103496e+00,6.3209540e+00,-6.7949471e-01
-1.9060311e+00,-1.5420121e+00,2.6720132e+00,2.8420558e+00,5.2171632e-01,4.6158472e+00,1.8764423e+00
4.3323623e-02,-1.5634259e-01,2.2632720e+00,-3.9328025e+00,-7.2010496e-01,3.3747135e+00,1.5092693e+00
7.8237152e-01,-7.4936986e-02,2.5110286e+00,-1.0311954e+01,-3.5234794e+00,1.6832005e+00,4.1647526e+00
8.8593819e-02,8.6327685e-01,7.5028144e-01,-1.7307571e+01,-2.8848083e+00,2.3523292e+00,5.0929966e+00
3.0676440e+00,-9.1504984e-01,1.1593411e+00,-1.4849181e+01,-3.5643029e+00,2.5199728e+00,4.5941623e+00
1.3244572e+00,4.3992833e-01,3.1595565e-01,-1.4738434e+01,-6.9423335e-01,4.6390954e+00,2.7123842e+00
6.8913385e-01,-1.1193956e-01,1.4517523e+00,-8.4953629e+00,5.2697044e-01,6.0746637e+00,1.4214154e+00
-2.6712104e+00,-2.2528937e+00,2.2111335e+00,-3.2818890e+00,1.0632413e+00,8.0610538e+00,4.3743297e+00
-3.5492452e+00,-2.3420120e+00,2.7844704e+00,3.6109150e+00,3.6338744e+00,1.0209926e+01,1.8217936e+00
-3.6362999e+00,-1.4487830e+00,4.5784824e+00,1.0025602e+01,4.6614588e+00,1.0610665e+01,-1.2869630e+00
-4.6577410e+00,-4.1398221e+00,7.6345540e-01,8.4016899e+00,7.9114889e+00,1.4403274e+01,7.4877186e-01
-4.1698009e+00,-3.9135831e+00,5.3773677e-01,6.7510518e+00,7.5350201e+00,1.3940614e+01,8.1092233e-01
-3.9516823e+00,-2.8470597e+00,1.6578195e+00,2.4082067e+00,4.4631397e+00,1.1120934e+01,2.4548184e+00
-4.9022646e-01,-1.4129216e+00,3.6591091e+00,-1.6241319e-01,6.1447167e-01,6.9960683e+00,1.4216960e+00
9.4366242e-01,-3.0388799e-01,3.2629411e+00,-6.7856037e+00,-1.5438904e+00,4.5621955e+00,2.2123482e+00
3.7177439e-01,2.2924085e+00,2.6693360e+00,-1.4155524e+01,-2.5104532e+00,2.6163832e+00,2.3739729e+00
